Target,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Timestamp
4.546,0.078,238.3,19.0,0.0,0.0,17.0,2006-12-23 07:39:00
4.576,0.076,239.19,19.0,0.0,0.0,18.0,2006-12-23 07:40:00
4.552,0.076,238.34,19.0,0.0,0.0,17.0,2006-12-23 07:41:00
4.446,0.078,237.13,18.6,0.0,0.0,17.0,2006-12-23 07:42:00
4.374,0.076,237.64,18.4,0.0,0.0,18.0,2006-12-23 07:43:00
4.268,0.074,238.04,17.8,0.0,0.0,17.0,2006-12-23 07:44:00
4.42,0.07,238.35,18.4,0.0,0.0,17.0,2006-12-23 07:45:00
4.83,0.07,238.25,20.2,0.0,0.0,18.0,2006-12-23 07:46:00
3.68,0.058,240.52,15.8,0.0,0.0,18.0,2006-12-23 07:47:00
2.86,0.0,240.54,11.8,0.0,0.0,17.0,2006-12-23 07:48:00
3.884,0.0,239.65,16.8,0.0,0.0,18.0,2006-12-23 07:49:00
4.938,0.05,238.22,20.6,0.0,0.0,17.0,2006-12-23 07:50:00
4.93,0.05,237.91,20.6,0.0,0.0,18.0,2006-12-23 07:51:00
4.9,0.052,236.88,20.6,0.0,0.0,17.0,2006-12-23 07:52:00
4.926,0.052,237.5,20.6,0.0,0.0,17.0,2006-12-23 07:53:00
4.934,0.0,236.69,20.8,0.0,0.0,17.0,2006-12-23 07:54:00
5.032,0.078,237.88,21.0,0.0,0.0,18.0,2006-12-23 07:55:00
5.034,0.078,237.97,21.0,0.0,0.0,17.0,2006-12-23 07:56:00
5.076,0.08,238.84,21.2,0.0,0.0,18.0,2006-12-23 07:57:00
5.084,0.084,239.28,21.2,0.0,0.0,17.0,2006-12-23 07:58:00
4.764,0.086,239.06,19.8,0.0,0.0,18.0,2006-12-23 07:59:00
4.698,0.08,237.84,19.6,0.0,0.0,17.0,2006-12-23 08:00:00
4.832,0.076,237.29,20.2,0.0,0.0,17.0,2006-12-23 08:01:00
4.826,0.08,238.07,20.2,0.0,0.0,18.0,2006-12-23 08:02:00
4.86,0.11,238.14,20.4,0.0,0.0,17.0,2006-12-23 08:03:00
4.828,0.19,237.6,20.2,0.0,1.0,17.0,2006-12-23 08:04:00
4.95,0.284,238.43,20.8,0.0,1.0,18.0,2006-12-23 08:05:00
4.772,0.282,237.94,20.0,0.0,1.0,17.0,2006-12-23 08:06:00
4.754,0.28,237.45,20.0,0.0,2.0,17.0,2006-12-23 08:07:00
4.702,0.24,236.26,19.8,0.0,1.0,17.0,2006-12-23 08:08:00
4.998,0.346,236.33,21.2,0.0,2.0,18.0,2006-12-23 08:09:00
4.94,0.27,237.46,20.8,0.0,1.0,17.0,2006-12-23 08:10:00
4.984,0.146,237.14,21.0,0.0,1.0,17.0,2006-12-23 08:11:00
5.13,0.15,237.67,21.6,0.0,2.0,17.0,2006-12-23 08:12:00
4.81,0.15,237.24,20.2,0.0,1.0,18.0,2006-12-23 08:13:00
4.786,0.122,236.48,20.2,0.0,1.0,17.0,2006-12-23 08:14:00
4.884,0.0,236.48,20.6,0.0,2.0,17.0,2006-12-23 08:15:00
4.776,0.0,236.2,20.2,0.0,1.0,17.0,2006-12-23 08:16:00
3.738,0.056,238.19,16.2,0.0,1.0,17.0,2006-12-23 08:17:00
2.81,0.066,239.19,11.8,0.0,2.0,18.0,2006-12-23 08:18:00
3.804,0.052,237.1,16.6,0.0,1.0,17.0,2006-12-23 08:19:00
4.62,0.0,235.51,19.6,0.0,1.0,17.0,2006-12-23 08:20:00
4.926,0.048,235.19,20.8,0.0,2.0,17.0,2006-12-23 08:21:00
5.078,0.0,235.8,21.4,0.0,1.0,17.0,2006-12-23 08:22:00
5.286,0.0,235.53,22.4,0.0,1.0,17.0,2006-12-23 08:23:00
5.36,0.0,237.47,22.4,0.0,1.0,17.0,2006-12-23 08:24:00
5.534,0.07,238.47,23.2,0.0,2.0,18.0,2006-12-23 08:25:00
5.722,0.12,239.41,23.8,0.0,1.0,17.0,2006-12-23 08:26:00
5.706,0.122,239.88,23.8,0.0,1.0,18.0,2006-12-23 08:27:00
5.632,0.068,240.24,23.4,0.0,0.0,18.0,2006-12-23 08:28:00
5.198,0.074,239.59,21.6,0.0,0.0,17.0,2006-12-23 08:29:00
4.964,0.138,239.95,21.0,0.0,0.0,18.0,2006-12-23 08:30:00
3.352,0.124,240.81,13.8,0.0,0.0,18.0,2006-12-23 08:31:00
3.182,0.076,240.73,13.4,0.0,0.0,17.0,2006-12-23 08:32:00
4.976,0.054,237.62,20.8,0.0,0.0,18.0,2006-12-23 08:33:00
5.28,0.178,238.27,22.2,0.0,0.0,17.0,2006-12-23 08:34:00
3.982,0.064,239.13,16.6,0.0,0.0,18.0,2006-12-23 08:35:00
3.824,0.064,240.02,15.8,0.0,0.0,17.0,2006-12-23 08:36:00
3.942,0.096,240.03,16.4,0.0,0.0,18.0,2006-12-23 08:37:00
3.82,0.174,240.39,15.8,0.0,0.0,18.0,2006-12-23 08:38:00
3.79,0.17,239.6,15.8,0.0,0.0,17.0,2006-12-23 08:39:00
3.8,0.17,239.97,15.8,0.0,0.0,18.0,2006-12-23 08:40:00
3.784,0.168,239.2,15.8,0.0,0.0,17.0,2006-12-23 08:41:00
3.774,0.12,240.18,15.6,0.0,0.0,18.0,2006-12-23 08:42:00
3.37,0.046,241.76,14.2,0.0,0.0,18.0,2006-12-23 08:43:00
1.686,0.064,243.1,6.8,0.0,0.0,18.0,2006-12-23 08:44:00
1.674,0.064,242.78,6.8,0.0,0.0,18.0,2006-12-23 08:45:00
3.638,0.0,240.17,15.2,0.0,0.0,18.0,2006-12-23 08:46:00
3.69,0.0,239.32,15.4,0.0,0.0,17.0,2006-12-23 08:47:00
3.7,0.0,239.73,15.4,0.0,0.0,18.0,2006-12-23 08:48:00
3.692,0.0,240.79,15.2,0.0,0.0,18.0,2006-12-23 08:49:00
3.672,0.06,241.18,15.2,0.0,0.0,17.0,2006-12-23 08:50:00
3.662,0.062,241.01,15.2,0.0,0.0,18.0,2006-12-23 08:51:00
3.666,0.06,241.17,15.2,0.0,0.0,18.0,2006-12-23 08:52:00
3.674,0.06,241.22,15.2,0.0,0.0,18.0,2006-12-23 08:53:00
3.684,0.06,241.56,15.2,0.0,0.0,18.0,2006-12-23 08:54:00
2.798,0.05,242.39,12.2,0.0,0.0,18.0,2006-12-23 08:55:00
1.614,0.0,243.51,6.6,0.0,0.0,18.0,2006-12-23 08:56:00
1.874,0.0,242.99,8.2,0.0,0.0,18.0,2006-12-23 08:57:00
3.584,0.06,240.98,14.8,0.0,0.0,18.0,2006-12-23 08:58:00
3.358,0.058,241.04,13.8,0.0,0.0,17.0,2006-12-23 08:59:00
3.366,0.058,241.35,13.8,0.0,0.0,18.0,2006-12-23 09:00:00
3.358,0.058,241.17,13.8,0.0,0.0,18.0,2006-12-23 09:01:00
3.462,0.0,242.85,14.2,0.0,0.0,18.0,2006-12-23 09:02:00
3.508,0.08,242.9,14.4,0.0,0.0,18.0,2006-12-23 09:03:00
3.492,0.08,242.25,14.4,0.0,0.0,18.0,2006-12-23 09:04:00
3.486,0.078,242.07,14.4,0.0,0.0,18.0,2006-12-23 09:05:00
3.466,0.076,241.41,14.2,0.0,0.0,18.0,2006-12-23 09:06:00
3.428,0.07,240.1,14.2,0.0,0.0,18.0,2006-12-23 09:07:00
1.958,0.084,240.58,9.0,0.0,0.0,17.0,2006-12-23 09:08:00
1.362,0.088,240.64,5.6,0.0,0.0,18.0,2006-12-23 09:09:00
2.13,0.084,240.74,9.8,0.0,0.0,18.0,2006-12-23 09:10:00
3.414,0.068,239.56,14.2,0.0,0.0,17.0,2006-12-23 09:11:00
3.478,0.146,239.22,14.4,0.0,0.0,18.0,2006-12-23 09:12:00
3.504,0.174,240.45,14.4,0.0,0.0,18.0,2006-12-23 09:13:00
3.52,0.178,241.16,14.6,0.0,0.0,17.0,2006-12-23 09:14:00
3.502,0.174,240.31,14.6,0.0,0.0,18.0,2006-12-23 09:15:00
3.468,0.098,241.04,14.4,0.0,0.0,18.0,2006-12-23 09:16:00
3.424,0.0,240.93,14.2,0.0,0.0,18.0,2006-12-23 09:17:00
3.41,0.0,240.49,14.0,0.0,0.0,17.0,2006-12-23 09:18:00
1.662,0.064,242.76,7.4,0.0,0.0,18.0,2006-12-23 09:19:00
1.362,0.068,243.26,5.6,0.0,0.0,19.0,2006-12-23 09:20:00
2.468,0.058,242.76,11.0,0.0,0.0,18.0,2006-12-23 09:21:00
3.428,0.0,241.08,14.2,0.0,0.0,17.0,2006-12-23 09:22:00
3.382,0.056,242.02,13.8,0.0,0.0,18.0,2006-12-23 09:23:00
3.378,0.058,241.96,13.8,0.0,0.0,18.0,2006-12-23 09:24:00
3.654,0.06,241.5,15.0,0.0,0.0,18.0,2006-12-23 09:25:00
3.742,0.068,241.35,15.4,0.0,0.0,18.0,2006-12-23 09:26:00
3.694,0.076,240.9,15.2,0.0,0.0,18.0,2006-12-23 09:27:00
3.672,0.076,240.17,15.2,0.0,0.0,17.0,2006-12-23 09:28:00
3.654,0.078,239.59,15.2,0.0,0.0,18.0,2006-12-23 09:29:00
3.642,0.078,239.36,15.2,0.0,0.0,17.0,2006-12-23 09:30:00
2.432,0.072,241.45,10.8,0.0,0.0,18.0,2006-12-23 09:31:00
1.64,0.064,242.14,6.8,0.0,0.0,18.0,2006-12-23 09:32:00
2.042,0.066,242.28,9.0,0.0,0.0,18.0,2006-12-23 09:33:00
3.71,0.082,240.99,15.4,0.0,0.0,18.0,2006-12-23 09:34:00
3.702,0.084,240.9,15.2,0.0,0.0,18.0,2006-12-23 09:35:00
3.762,0.0,240.55,15.6,0.0,0.0,17.0,2006-12-23 09:36:00
3.788,0.046,240.28,15.6,0.0,0.0,18.0,2006-12-23 09:37:00
3.736,0.0,238.49,15.6,0.0,0.0,18.0,2006-12-23 09:38:00
3.77,0.046,239.74,15.6,0.0,0.0,17.0,2006-12-23 09:39:00
3.76,0.0,239.43,15.6,0.0,0.0,18.0,2006-12-23 09:40:00
3.758,0.0,239.62,15.6,0.0,0.0,17.0,2006-12-23 09:41:00
3.588,0.048,240.3,15.0,0.0,0.0,18.0,2006-12-23 09:42:00
1.736,0.07,242.1,7.0,0.0,0.0,18.0,2006-12-23 09:43:00
1.73,0.068,241.79,7.0,0.0,0.0,18.0,2006-12-23 09:44:00
3.438,0.048,239.9,14.6,0.0,0.0,17.0,2006-12-23 09:45:00
3.76,0.0,239.71,15.6,0.0,0.0,18.0,2006-12-23 09:46:00
3.852,0.144,240.05,16.0,0.0,0.0,18.0,2006-12-23 09:47:00
3.834,0.148,239.76,16.0,0.0,0.0,17.0,2006-12-23 09:48:00
3.844,0.156,239.48,16.0,0.0,0.0,18.0,2006-12-23 09:49:00
3.954,0.29,238.96,16.6,0.0,0.0,17.0,2006-12-23 09:50:00
3.936,0.224,239.48,16.4,0.0,0.0,18.0,2006-12-23 09:51:00
3.212,0.228,240.84,14.0,0.0,0.0,18.0,2006-12-23 09:52:00
1.916,0.244,242.46,7.8,0.0,0.0,18.0,2006-12-23 09:53:00
2.484,0.226,241.81,11.0,0.0,0.0,18.0,2006-12-23 09:54:00
3.84,0.0,239.72,16.0,0.0,0.0,17.0,2006-12-23 09:55:00
3.794,0.0,240.59,15.6,0.0,0.0,18.0,2006-12-23 09:56:00
3.764,0.0,239.9,15.6,0.0,0.0,17.0,2006-12-23 09:57:00
3.76,0.0,239.82,15.6,0.0,0.0,18.0,2006-12-23 09:58:00
3.768,0.0,240.28,15.6,0.0,0.0,18.0,2006-12-23 09:59:00
3.766,0.0,240.14,15.6,0.0,0.0,17.0,2006-12-23 10:00:00
3.242,0.0,241.05,14.0,0.0,0.0,18.0,2006-12-23 10:01:00
1.862,0.186,243.24,7.6,0.0,0.0,18.0,2006-12-23 10:02:00
2.076,0.178,241.76,9.0,0.0,0.0,18.0,2006-12-23 10:03:00
3.24,0.064,241.29,13.6,0.0,0.0,9.0,2006-12-23 10:04:00
2.77,0.066,241.53,11.4,0.0,0.0,0.0,2006-12-23 10:05:00
2.772,0.066,241.73,11.4,0.0,0.0,0.0,2006-12-23 10:06:00
2.754,0.064,241.31,11.4,0.0,0.0,0.0,2006-12-23 10:07:00
2.73,0.062,240.21,11.2,0.0,0.0,0.0,2006-12-23 10:08:00
2.718,0.06,239.38,11.2,0.0,0.0,0.0,2006-12-23 10:09:00
2.542,0.06,239.39,10.8,0.0,0.0,0.0,2006-12-23 10:10:00
0.67,0.082,241.68,2.8,0.0,0.0,0.0,2006-12-23 10:11:00
0.668,0.082,241.28,2.8,0.0,0.0,0.0,2006-12-23 10:12:00
2.558,0.066,241.45,10.8,0.0,0.0,0.0,2006-12-23 10:13:00
2.74,0.062,240.75,11.4,0.0,0.0,0.0,2006-12-23 10:14:00
2.742,0.062,240.76,11.4,0.0,0.0,0.0,2006-12-23 10:15:00
2.716,0.056,239.36,11.2,0.0,0.0,0.0,2006-12-23 10:16:00
2.694,0.054,238.28,11.2,0.0,0.0,0.0,2006-12-23 10:17:00
2.688,0.052,237.74,11.2,0.0,0.0,0.0,2006-12-23 10:18:00
2.696,0.054,238.48,11.2,0.0,0.0,0.0,2006-12-23 10:19:00
2.73,0.06,240.17,11.2,0.0,0.0,0.0,2006-12-23 10:20:00
1.876,0.07,240.9,8.8,0.0,0.0,0.0,2006-12-23 10:21:00
0.676,0.086,242.68,2.8,0.0,0.0,0.0,2006-12-23 10:22:00
1.14,0.084,243.04,5.8,0.0,0.0,0.0,2006-12-23 10:23:00
2.792,0.144,241.66,11.6,0.0,0.0,0.0,2006-12-23 10:24:00
2.874,0.352,240.5,12.0,0.0,0.0,0.0,2006-12-23 10:25:00
3.086,0.354,241.16,12.8,0.0,0.0,0.0,2006-12-23 10:26:00
3.176,0.618,239.95,13.4,0.0,1.0,0.0,2006-12-23 10:27:00
3.176,0.624,240.06,13.4,0.0,2.0,0.0,2006-12-23 10:28:00
3.084,0.456,238.49,13.0,0.0,1.0,0.0,2006-12-23 10:29:00
2.782,0.466,238.36,12.2,0.0,1.0,0.0,2006-12-23 10:30:00
1.086,0.54,240.51,5.0,0.0,2.0,0.0,2006-12-23 10:31:00
1.154,0.478,240.93,5.4,0.0,1.0,0.0,2006-12-23 10:32:00
3.092,0.444,238.59,13.0,0.0,1.0,0.0,2006-12-23 10:33:00
3.334,0.44,238.49,14.2,0.0,2.0,2.0,2006-12-23 10:34:00
4.13,0.426,237.12,17.4,0.0,1.0,18.0,2006-12-23 10:35:00
4.096,0.42,236.43,17.4,0.0,2.0,18.0,2006-12-23 10:36:00
4.054,0.414,235.8,17.2,0.0,1.0,17.0,2006-12-23 10:37:00
4.024,0.35,236.54,17.0,0.0,1.0,17.0,2006-12-23 10:38:00
3.994,0.316,236.49,16.8,0.0,2.0,18.0,2006-12-23 10:39:00
3.834,0.318,236.65,16.4,0.0,1.0,17.0,2006-12-23 10:40:00
2.02,0.344,239.19,8.4,0.0,1.0,17.0,2006-12-23 10:41:00
2.844,0.334,238.73,12.2,0.0,2.0,18.0,2006-12-23 10:42:00
4.63,0.314,237.31,19.8,0.0,1.0,17.0,2006-12-23 10:43:00
4.048,0.322,238.37,17.0,0.0,1.0,18.0,2006-12-23 10:44:00
3.996,0.314,236.78,16.8,0.0,1.0,17.0,2006-12-23 10:45:00
4.702,0.348,237.08,20.0,0.0,2.0,17.0,2006-12-23 10:46:00
4.23,0.198,237.28,18.0,0.0,1.0,17.0,2006-12-23 10:47:00
3.938,0.19,238.0,16.4,0.0,1.0,18.0,2006-12-23 10:48:00
3.924,0.188,237.64,16.4,0.0,1.0,17.0,2006-12-23 10:49:00
3.902,0.154,237.59,16.4,0.0,1.0,17.0,2006-12-23 10:50:00
2.614,0.084,239.54,11.6,0.0,0.0,18.0,2006-12-23 10:51:00
1.86,0.09,239.89,7.6,0.0,0.0,18.0,2006-12-23 10:52:00
2.586,0.086,239.64,11.4,0.0,0.0,17.0,2006-12-23 10:53:00
3.85,0.072,237.6,16.2,0.0,0.0,17.0,2006-12-23 10:54:00
3.806,0.068,236.23,16.0,0.0,0.0,18.0,2006-12-23 10:55:00
3.784,0.066,235.56,16.0,0.0,0.0,17.0,2006-12-23 10:56:00
3.63,0.0,235.07,15.4,0.0,0.0,17.0,2006-12-23 10:57:00
3.562,0.084,235.57,15.0,0.0,0.0,17.0,2006-12-23 10:58:00
3.57,0.084,235.82,15.0,0.0,0.0,17.0,2006-12-23 10:59:00
3.562,0.082,235.52,15.0,0.0,0.0,17.0,2006-12-23 11:00:00
3.574,0.082,235.94,15.0,0.0,0.0,17.0,2006-12-23 11:01:00
3.664,0.0,236.49,15.4,0.0,0.0,17.0,2006-12-23 11:02:00
3.77,0.144,236.46,15.8,0.0,0.0,17.0,2006-12-23 11:03:00
3.394,0.148,236.77,14.6,0.0,0.0,17.0,2006-12-23 11:04:00
1.786,0.168,238.73,7.4,0.0,0.0,17.0,2006-12-23 11:05:00
1.77,0.164,237.69,7.4,0.0,0.0,18.0,2006-12-23 11:06:00
3.304,0.146,236.34,14.4,0.0,0.0,17.0,2006-12-23 11:07:00
3.74,0.142,235.89,15.8,0.0,0.0,17.0,2006-12-23 11:08:00
3.748,0.144,236.3,15.8,0.0,0.0,17.0,2006-12-23 11:09:00
3.712,0.138,235.13,15.8,0.0,0.0,17.0,2006-12-23 11:10:00
3.734,0.142,235.9,15.8,0.0,0.0,17.0,2006-12-23 11:11:00
3.84,0.14,235.48,16.2,0.0,0.0,17.0,2006-12-23 11:12:00
3.828,0.084,236.22,16.2,0.0,0.0,17.0,2006-12-23 11:13:00
3.726,0.062,235.84,15.8,0.0,0.0,17.0,2006-12-23 11:14:00
3.726,0.07,235.48,15.8,0.0,0.0,17.0,2006-12-23 11:15:00
3.734,0.074,236.4,15.8,0.0,0.0,17.0,2006-12-23 11:16:00
3.766,0.078,237.5,15.8,0.0,0.0,18.0,2006-12-23 11:17:00
3.754,0.076,236.93,15.8,0.0,0.0,17.0,2006-12-23 11:18:00
3.754,0.076,236.81,15.8,0.0,0.0,17.0,2006-12-23 11:19:00
2.418,0.09,237.88,10.8,0.0,0.0,17.0,2006-12-23 11:20:00
1.776,0.1,239.19,7.4,0.0,0.0,18.0,2006-12-23 11:21:00
2.414,0.086,239.58,10.8,0.0,0.0,17.0,2006-12-23 11:22:00
3.67,0.06,237.7,15.4,0.0,0.0,18.0,2006-12-23 11:23:00
3.466,0.0,238.02,14.4,0.0,0.0,17.0,2006-12-23 11:24:00
3.61,0.07,238.11,15.0,0.0,0.0,17.0,2006-12-23 11:25:00
3.588,0.072,237.45,15.0,0.0,0.0,18.0,2006-12-23 11:26:00
3.598,0.072,237.77,15.0,0.0,0.0,17.0,2006-12-23 11:27:00
3.616,0.072,238.41,15.0,0.0,0.0,17.0,2006-12-23 11:28:00
3.618,0.07,238.56,15.0,0.0,0.0,18.0,2006-12-23 11:29:00
3.6,0.072,237.94,15.0,0.0,0.0,17.0,2006-12-23 11:30:00
3.594,0.072,237.74,15.0,0.0,0.0,18.0,2006-12-23 11:31:00
3.602,0.07,238.03,15.0,0.0,0.0,17.0,2006-12-23 11:32:00
3.606,0.07,237.95,15.0,0.0,0.0,17.0,2006-12-23 11:33:00
3.692,0.056,237.55,15.4,0.0,0.0,17.0,2006-12-23 11:34:00
3.684,0.054,237.07,15.4,0.0,0.0,18.0,2006-12-23 11:35:00
3.698,0.056,237.12,15.6,0.0,0.0,17.0,2006-12-23 11:36:00
3.332,0.052,237.84,14.0,0.0,0.0,12.0,2006-12-23 11:37:00
2.706,0.0,238.0,11.4,0.0,0.0,0.0,2006-12-23 11:38:00
2.736,0.052,237.71,11.4,0.0,0.0,0.0,2006-12-23 11:39:00
2.822,0.156,236.97,11.8,0.0,0.0,0.0,2006-12-23 11:40:00
2.846,0.182,237.85,12.0,0.0,0.0,0.0,2006-12-23 11:41:00
2.954,0.194,238.17,12.4,0.0,0.0,0.0,2006-12-23 11:42:00
3.006,0.198,237.42,12.6,0.0,0.0,0.0,2006-12-23 11:43:00
2.99,0.194,237.1,12.6,0.0,0.0,0.0,2006-12-23 11:44:00
2.99,0.196,237.25,12.6,0.0,0.0,0.0,2006-12-23 11:45:00
3.0,0.198,237.67,12.6,0.0,0.0,0.0,2006-12-23 11:46:00
2.95,0.2,237.82,12.4,0.0,0.0,0.0,2006-12-23 11:47:00
2.886,0.178,238.01,12.0,0.0,0.0,0.0,2006-12-23 11:48:00
2.856,0.106,239.06,11.8,0.0,0.0,0.0,2006-12-23 11:49:00
1.512,0.13,241.05,7.4,0.0,0.0,0.0,2006-12-23 11:50:00
0.798,0.144,241.79,3.4,0.0,0.0,0.0,2006-12-23 11:51:00
2.394,0.118,239.7,10.6,0.0,0.0,0.0,2006-12-23 11:52:00
2.824,0.112,239.17,11.8,0.0,0.0,0.0,2006-12-23 11:53:00
2.846,0.116,240.06,11.8,0.0,0.0,0.0,2006-12-23 11:54:00
2.838,0.114,239.55,11.8,0.0,0.0,0.0,2006-12-23 11:55:00
2.832,0.114,239.17,11.8,0.0,0.0,0.0,2006-12-23 11:56:00
2.788,0.102,239.58,11.6,0.0,0.0,0.0,2006-12-23 11:57:00
2.754,0.094,239.35,11.4,0.0,0.0,0.0,2006-12-23 11:58:00
2.744,0.092,238.72,11.4,0.0,0.0,0.0,2006-12-23 11:59:00
2.718,0.0,239.07,11.4,0.0,0.0,0.0,2006-12-23 12:00:00
2.662,0.0,239.27,11.0,0.0,0.0,0.0,2006-12-23 12:01:00
2.666,0.0,239.46,11.0,0.0,0.0,0.0,2006-12-23 12:02:00
2.67,0.0,239.53,11.0,0.0,0.0,0.0,2006-12-23 12:03:00
2.67,0.0,239.75,11.0,0.0,0.0,0.0,2006-12-23 12:04:00
2.69,0.0,240.34,11.2,0.0,0.0,0.0,2006-12-23 12:05:00
1.052,0.0,241.77,5.8,0.0,0.0,0.0,2006-12-23 12:06:00
0.622,0.0,242.34,2.6,0.0,0.0,0.0,2006-12-23 12:07:00
1.802,0.0,241.07,8.8,0.0,0.0,0.0,2006-12-23 12:08:00
2.676,0.0,239.99,11.0,0.0,0.0,0.0,2006-12-23 12:09:00
2.674,0.0,239.99,11.0,0.0,0.0,0.0,2006-12-23 12:10:00
2.672,0.0,239.75,11.0,0.0,0.0,0.0,2006-12-23 12:11:00
2.664,0.0,239.54,11.0,0.0,0.0,0.0,2006-12-23 12:12:00
2.682,0.0,239.48,11.2,0.0,0.0,0.0,2006-12-23 12:13:00
2.76,0.0,239.27,11.6,0.0,0.0,0.0,2006-12-23 12:14:00
2.77,0.064,239.25,11.6,0.0,0.0,0.0,2006-12-23 12:15:00
2.808,0.154,238.62,11.8,0.0,0.0,0.0,2006-12-23 12:16:00
2.878,0.198,239.23,12.0,0.0,0.0,0.0,2006-12-23 12:17:00
2.924,0.196,239.46,12.2,0.0,0.0,0.0,2006-12-23 12:18:00
2.826,0.194,238.96,11.8,0.0,0.0,0.0,2006-12-23 12:19:00
2.832,0.194,239.21,11.8,0.0,0.0,0.0,2006-12-23 12:20:00
2.81,0.19,238.26,11.8,0.0,0.0,0.0,2006-12-23 12:21:00
2.812,0.192,238.45,11.8,0.0,0.0,0.0,2006-12-23 12:22:00
2.724,0.198,239.6,11.4,0.0,0.0,0.0,2006-12-23 12:23:00
2.5,0.112,240.65,10.4,0.0,0.0,0.0,2006-12-23 12:24:00
2.56,0.1,240.22,10.6,0.0,0.0,0.0,2006-12-23 12:25:00
2.638,0.098,240.31,11.0,0.0,0.0,0.0,2006-12-23 12:26:00
3.616,0.084,237.81,15.2,0.0,0.0,17.0,2006-12-23 12:27:00
3.69,0.084,237.6,15.4,0.0,0.0,18.0,2006-12-23 12:28:00
3.588,0.082,237.33,15.0,0.0,0.0,18.0,2006-12-23 12:29:00
3.558,0.082,237.09,15.0,0.0,0.0,17.0,2006-12-23 12:30:00
3.646,0.084,238.08,15.2,0.0,0.0,18.0,2006-12-23 12:31:00
3.61,0.086,238.24,15.0,0.0,0.0,17.0,2006-12-23 12:32:00
3.678,0.084,238.23,15.4,0.0,0.0,18.0,2006-12-23 12:33:00
3.582,0.082,237.29,15.0,0.0,0.0,17.0,2006-12-23 12:34:00
3.444,0.076,237.19,14.4,0.0,0.0,17.0,2006-12-23 12:35:00
3.342,0.046,236.25,14.0,0.0,0.0,17.0,2006-12-23 12:36:00
3.35,0.0,236.52,14.0,0.0,0.0,17.0,2006-12-23 12:37:00
3.346,0.046,236.28,14.0,0.0,0.0,18.0,2006-12-23 12:38:00
2.87,0.0,237.25,12.6,0.0,0.0,17.0,2006-12-23 12:39:00
1.828,0.0,239.48,7.6,0.0,0.0,17.0,2006-12-23 12:40:00
1.816,0.0,238.47,7.6,0.0,0.0,18.0,2006-12-23 12:41:00
1.716,0.0,238.67,7.2,0.0,0.0,17.0,2006-12-23 12:42:00
3.698,0.0,238.43,15.6,0.0,0.0,18.0,2006-12-23 12:43:00
3.898,0.0,237.34,16.4,0.0,0.0,17.0,2006-12-23 12:44:00
3.914,0.0,237.75,16.4,0.0,0.0,17.0,2006-12-23 12:45:00
3.082,0.0,238.67,13.6,0.0,0.0,18.0,2006-12-23 12:46:00
2.03,0.0,239.63,8.6,0.0,0.0,17.0,2006-12-23 12:47:00
2.35,0.0,239.19,10.4,0.0,0.0,18.0,2006-12-23 12:48:00
4.05,0.0,237.13,17.0,0.0,0.0,17.0,2006-12-23 12:49:00
4.052,0.0,237.28,17.0,0.0,0.0,17.0,2006-12-23 12:50:00
3.874,0.104,238.31,16.4,0.0,0.0,18.0,2006-12-23 12:51:00
2.248,0.34,239.33,9.6,0.0,1.0,17.0,2006-12-23 12:52:00
2.308,0.35,239.99,9.8,0.0,1.0,18.0,2006-12-23 12:53:00
4.248,0.322,237.89,17.8,0.0,1.0,17.0,2006-12-23 12:54:00
4.324,0.318,237.87,18.2,0.0,2.0,18.0,2006-12-23 12:55:00
4.29,0.324,238.19,18.0,0.0,1.0,17.0,2006-12-23 12:56:00
3.172,0.334,238.4,14.0,0.0,1.0,17.0,2006-12-23 12:57:00
2.276,0.338,237.9,9.8,0.0,2.0,18.0,2006-12-23 12:58:00
2.472,0.302,237.47,11.0,0.0,1.0,17.0,2006-12-23 12:59:00
4.128,0.218,236.74,17.4,0.0,2.0,17.0,2006-12-23 13:00:00
3.996,0.228,237.91,16.8,0.0,1.0,18.0,2006-12-23 13:01:00
4.004,0.23,238.25,16.8,0.0,1.0,17.0,2006-12-23 13:02:00
2.5,0.246,241.08,11.2,0.0,2.0,18.0,2006-12-23 13:03:00
2.514,0.232,241.47,11.4,0.0,1.0,18.0,2006-12-23 13:04:00
3.788,0.216,240.15,15.8,0.0,1.0,17.0,2006-12-23 13:05:00
3.596,0.216,239.94,15.0,0.0,2.0,18.0,2006-12-23 13:06:00
3.624,0.212,239.16,15.2,0.0,1.0,17.0,2006-12-23 13:07:00
3.704,0.212,239.2,15.4,0.0,1.0,18.0,2006-12-23 13:08:00
3.646,0.212,239.22,15.2,0.0,2.0,18.0,2006-12-23 13:09:00
3.678,0.212,240.51,15.2,0.0,1.0,17.0,2006-12-23 13:10:00
3.588,0.086,240.71,14.8,0.0,1.0,18.0,2006-12-23 13:11:00
2.158,0.098,241.43,9.2,0.0,1.0,18.0,2006-12-23 13:12:00
2.162,0.098,241.09,9.0,0.0,2.0,18.0,2006-12-23 13:13:00
3.86,0.078,238.95,16.4,0.0,1.0,17.0,2006-12-23 13:14:00
4.122,0.07,237.45,17.2,0.0,1.0,17.0,2006-12-23 13:15:00
4.066,0.0,238.01,17.0,0.0,0.0,18.0,2006-12-23 13:16:00
3.452,0.0,238.46,14.4,0.0,0.0,17.0,2006-12-23 13:17:00
4.008,0.046,237.75,16.8,0.0,0.0,18.0,2006-12-23 13:18:00
